"ID";"TASK";"QUERY";"CAT";"DIFFICULTY";"MENTION#0";"URL#0";"RELEVANCE#0";"MENTION#1";"URL#1";"RELEVANCE#1";"MENTION#2";"URL#2";"RELEVANCE#2";"MENTION#3";"URL#3";"RELEVANCE#3";"MENTION#4";"URL#4";"RELEVANCE#4";"MENTION#5";"URL#5";"RELEVANCE#5";"MENTION#6";"URL#6";"RELEVANCE#6";"MENTION#7";"URL#7";"RELEVANCE#7";"MENTION#8";"URL#8";"RELEVANCE#8";"MENTION#9";"URL#9";"RELEVANCE#9";;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-180-0";"imer";"kardashian holiday card";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-26-0";"exer";"karl roves bad night";"ConQ";1;"karl roves";"https://en.wikipedia.org/wiki/Karl_Rove";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-26-0";"imer";"karl roves bad night";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-232-0";"exer";"katy perry skintight ballot";"ConQ";1;"katy perry";"https://en.wikipedia.org/wiki/Katy_Perry";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-232-0";"imer";"katy perry skintight ballot";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-41-0";"exer";"kcs";"LQ";1;"kcs";"https://kcs.net/kcsnet/";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-41-0";"imer";"kcs";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-41-1";"exer";"kcs petrohawk";"ConQ";1;"petrohawk";"https://en.wikipedia.org/wiki/Petrohawk";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-41-1";"imer";"kcs petrohawk";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-45";"exer";"keith urban";"LQ";2;"keith urban";"https://en.wikipedia.org/wiki/Keith_Urban";2;"keith urban";"https://en.wikipedia.org/wiki/Keith_Urban_(1991_album)";2;"keith urban";"https://en.wikipedia.org/wiki/Keith_Urban_(1999_album)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-45";"imer";"keith urban";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-113-3";"exer";"kelly carlson";"LQ";1;"kelly carlson";"https://en.wikipedia.org/wiki/Kelly_Carlson";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-113-3";"imer";"kelly carlson";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-43";"exer";"kenmore gas water heater";"ConQ";1;"kenmore";"https://en.wikipedia.org/wiki/Kenmore_(brand)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"erd14-TREC-43";"imer";"kenmore gas water heater";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-31-4";"exer";"kentucky derby museum";"LQ";1;"kentucky derby museum";"https://en.wikipedia.org/wiki/Kentucky_Derby_Museum";2;"kentucky";"https://en.wikipedia.org/wiki/Kentucky";2;"kentucky derby";"https://en.wikipedia.org/wiki/Kentucky_Derby";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-31-4";"imer";"kentucky derby museum";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-83-0";"exer";"kenya cooking traditional";"ConQ";1;"kenya";"https://en.wikipedia.org/wiki/Kenya";2;"kenya";"https://en.wikipedia.org/wiki/Kenya,_Lubumbashi";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-83-0";"imer";"kenya cooking traditional";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-83-1";"exer";"kenya cooking traditional swahili";"ConQ";1;"kenya";"https://en.wikipedia.org/wiki/Kenya";2;"kenya";"https://en.wikipedia.org/wiki/Kenya,_Lubumbashi";2;"swahili";"https://en.wikipedia.org/wiki/Swahili_language";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-83-1";"imer";"kenya cooking traditional swahili";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-84-1";"exer";"kenya swahili traditional food recipes";"ConQ";1;"kenya";"https://en.wikipedia.org/wiki/Kenya";2;"kenya";"https://en.wikipedia.org/wiki/Kenya,_Lubumbashi";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-84-1";"imer";"kenya swahili traditional food recipes";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-82-1";"exer";"kenyan recipe";"ConQ";1;"kenyan";"https://en.wikipedia.org/wiki/Kenya";2;"kenyan";"https://en.wikipedia.org/wiki/Kenya,_Lubumbashi";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-82-1";"imer";"kenyan recipe";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-516-4";"exer";"keolu theaters";"CatQ";2;"keolu";"Keolu Drive, Kailua, Hawaii 96732, USA";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-516-4";"imer";"keolu theaters";"CatQ";2;"theaters";"http://kailuacinemas.com/";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-50-4";"exer";"keto diet";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-50-4";"imer";"keto diet";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-50-5";"exer";"keto diet wikipedia";"ConQ";1;"wikipedia";"https://en.wikipedia.org/wiki/Wikipedia";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-50-5";"imer";"keto diet wikipedia";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-24-0";"exer";"kgrs";"LQ";1;"kgrs";"https://en.wikipedia.org/wiki/KGRS";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-24-0";"imer";"kgrs";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-196-1";"exer";"kim kardashian";"LQ";1;"kim kardashian";"https://en.wikipedia.org/wiki/Kim_Kardashian";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-196-1";"imer";"kim kardashian";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-468-3";"exer";"kindle fire";"ConQ, LQ";2;"kindle fire";"https://en.wikipedia.org/wiki/Kindle_Fire";2;"kindle";"https://en.wikipedia.org/wiki/Amazon_Kindle";1;"kindle";"https://en.wikipedia.org/wiki/Kindle_Banking_Systems";1;"kindle";"https://en.wikipedia.org/wiki/Kindle_Entertainment";1;"fire";"https://en.wikipedia.org/wiki/Fire_(Elfgren_and_Strandberg_novel)";1;"fire";"https://en.wikipedia.org/wiki/Fire_(Cashore_novel)";1;"fire";"https://en.wikipedia.org/wiki/Fire_(Rodgers_novel)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-468-3";"imer";"kindle fire";"ConQ, LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-47";"exer";"king arthur";"LQ";2;"king arthur";"https://en.wikipedia.org/wiki/King_Arthur";2;"king arthur";"https://en.wikipedia.org/wiki/King_Arthur_(DC_Comics)";2;"king arthur";"https://en.wikipedia.org/wiki/King_Arthur_(TV_series)";2;"king arthur";"https://en.wikipedia.org/wiki/King_Arthur_(2004_film)";2;"king arthur";"https://en.wikipedia.org/wiki/King_Arthur_(video_game)";2;"king arthur";"https://en.wikipedia.org/wiki/King_Arthur_(opera)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-47";"imer";"king arthur";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-491-0";"exer";"king of new york";"ConQ, LQ";2;"king of new york";"https://en.wikipedia.org/wiki/King_of_New_York";2;"king of new york";"https://en.wikipedia.org/wiki/King_of_New_York_(song)";2;"new york";"https://en.wikipedia.org/wiki/New_York_(state)";1;"new york";"https://en.wikipedia.org/wiki/New_York_City";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Florida";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Iowa";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Kentucky";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Missouri";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Texas";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Lincolnshire";1;"new york";"https://en.wikipedia.org/wiki/New_York,_North_Yorkshire";1;"new york";"https://en.wikipedia.org/wiki/New_York,_Tyne_and_Wear";1;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-491-0";"imer";"king of new york";"ConQ, LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-97-0";"exer";"kiwifruit";"ConQ, LQ";1;"kiwifruit";"https://en.wikipedia.org/wiki/Kiwifruit_(TV_series)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-97-0";"imer";"kiwifruit";"ConQ, LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-436-0";"exer";"kmart";"LQ";1;"kmart";"https://en.wikipedia.org/wiki/Kmart";2;"kmart";"https://en.wikipedia.org/wiki/Kmart_Australia";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-436-0";"imer";"kmart";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-409-2";"exer";"kohls";"LQ";1;"kohls";"https://en.wikipedia.org/wiki/Kohl%27s";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-409-2";"imer";"kohls";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-128-1";"exer";"korean language";"LQ";1;"korean language";"https://en.wikipedia.org/wiki/Korean_language";2;"korean";"https://en.wikipedia.org/wiki/Korea";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-128-1";"imer";"korean language";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-518-7";"exer";"kristen renton";"LQ";1;"kristen renton";"https://en.wikipedia.org/wiki/Kristen_Renton";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-518-7";"imer";"kristen renton";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-101-3";"exer";"kristen stewart desperate";"ConQ";1;"kristen stewart";"https://en.wikipedia.org/wiki/Kristen_Stewart";2;"desperate";"https://en.wikipedia.org/wiki/Desperate_(film)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-101-3";"imer";"kristen stewart desperate";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-523-7";"exer";"kristen wiig";"LQ";1;"kristen wiig";"https://en.wikipedia.org/wiki/Kristen_Wiig";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-523-7";"imer";"kristen wiig";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-382-1";"exer";"kurir";"LQ";1;"kurir";"https://en.wikipedia.org/wiki/Kurir";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-382-1";"imer";"kurir";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-38-0";"exer";"kurosawa";"LQ";2;"kurosawa";"https://en.wikipedia.org/wiki/Akira_Kurosawa";2;"kurosawa";"https://en.wikipedia.org/wiki/Kazuko_Kurosawa";2;"kurosawa";"https://en.wikipedia.org/wiki/Kinko_Kurosawa";2;"kurosawa";"https://en.wikipedia.org/wiki/Mirena_Kurosawa";2;"kurosawa";"https://en.wikipedia.org/wiki/Motoharu_Kurosawa";2;"kurosawa";"https://en.wikipedia.org/wiki/Takuya_Kurosawa";2;"kurosawa";"https://en.wikipedia.org/wiki/Toshiaki_Kurasawa";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-38-0";"imer";"kurosawa";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-38-1";"exer";"kurosawas wife";"RQ";2;"kurosawas";"https://en.wikipedia.org/wiki/Akira_Kurosawa";2;"kurosawas";"https://en.wikipedia.org/wiki/Kazuko_Kurosawa";2;"kurosawas";"https://en.wikipedia.org/wiki/Kinko_Kurosawa";2;"kurosawas";"https://en.wikipedia.org/wiki/Mirena_Kurosawa";2;"kurosawas";"https://en.wikipedia.org/wiki/Motoharu_Kurosawa";2;"kurosawas";"https://en.wikipedia.org/wiki/Takuya_Kurosawa";2;"kurosawas";"https://en.wikipedia.org/wiki/Toshiaki_Kurasawa";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-38-1";"imer";"kurosawas wife";"RQ";2;"wife";"https://en.wikipedia.org/wiki/Y%C5%8Dko_Yaguchi";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-16-2";"exer";"kursk barents sea causes";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;"barents sea";"https://en.wikipedia.org/wiki/Barents_Sea";2;"kursk";"https://en.wikipedia.org/wiki/Kursk";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-16-2";"imer";"kursk barents sea causes";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-16-0";"exer";"kursk barents sea russian politics";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;"barents sea";"https://en.wikipedia.org/wiki/Barents_Sea";2;"russian";"https://en.wikipedia.org/wiki/Russia";2;"kursk";"https://en.wikipedia.org/wiki/Kursk";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-16-0";"imer";"kursk barents sea russian politics";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-16-1";"exer";"kursk barents sea russian politics causes";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;"barents sea";"https://en.wikipedia.org/wiki/Barents_Sea";2;"russian";"https://en.wikipedia.org/wiki/Russia";2;"kursk";"https://en.wikipedia.org/wiki/Kursk";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-16-1";"imer";"kursk barents sea russian politics causes";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-11-3";"exer";"kursk commander";"ConQ";10;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;"kursk";"https://en.wikipedia.org/wiki/Kursk";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-11-3";"imer";"kursk commander";"ConQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-12-0";"exer";"kursk russia today";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Kursk";2;"russia";"https://en.wikipedia.org/wiki/Russia";2;"russia today";"https://en.wikipedia.org/wiki/RT_(TV_network)";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-12-0";"imer";"kursk russia today";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-13-0";"exer";"kursk russian sinking";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;"russian";"https://en.wikipedia.org/wiki/Russia";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-13-0";"imer";"kursk russian sinking";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-13-1";"exer";"kursk russian sinking us submarines";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;"russian";"https://en.wikipedia.org/wiki/Russia";2;"us";"https://en.wikipedia.org/wiki/United_States";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-13-1";"imer";"kursk russian sinking us submarines";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-11-5";"exer";"kursk sink express regret";"ConQ";2;"kursk";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-11-5";"imer";"kursk sink express regret";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-14-0";"exer";"kursk submarine 2000";"ConQ";2;"kursk submarine";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-14-0";"imer";"kursk submarine 2000";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-14-1";"exer";"kursk submarine 2000 politics";"ConQ";2;"kursk submarine";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-14-1";"imer";"kursk submarine 2000 politics";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-11-4";"exer";"kursk submarine commander";"ConQ";2;"kursk submarine";"https://en.wikipedia.org/wiki/Russian_submarine_Kursk_(K-141)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-11-4";"imer";"kursk submarine commander";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-171-0";"exer";"ky powerball";"ConQ";1;"ky";"https://en.wikipedia.org/wiki/Kentucky";2;"powerball";"https://en.wikipedia.org/wiki/Powerball";2;"powerball";"https://en.wikipedia.org/wiki/Powerball_(video_game)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-171-0";"imer";"ky powerball";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-514-0";"exer";"la criada bien criada";"LQ";1;"la criada bien criada";"https://en.wikipedia.org/wiki/La_criada_bien_criada";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-514-0";"imer";"la criada bien criada";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-47-0";"exer";"la grange";"LQ";10;"la grange";"https://en.wikipedia.org/wiki/La_Grange_(actor)";2;;"https://en.wikipedia.org/wiki/Henry-Louis_de_La_Grange";2;;"https://en.wikipedia.org/wiki/Magdelaine_de_La_Grange";2;;"https://en.wikipedia.org/wiki/Nicolas_La_Grange";2;;"https://en.wikipedia.org/wiki/Oscar_Hugh_La_Grange";2;;"https://en.wikipedia.org/wiki/La_Grange,_California";2;;"https://en.wikipedia.org/wiki/La_Grange_(Glasgow,_Delaware)";2;;"https://en.wikipedia.org/wiki/La_Grange,_Illinois";2;;"https://en.wikipedia.org/wiki/La_Grange,_Kentucky";2;;"https://en.wikipedia.org/wiki/La_Grange_(La_Plata,_Maryland)";2;;"https://en.wikipedia.org/wiki/La_Grange,_Missouri";2;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-47-0";"imer";"la grange";"LQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-47-1";"exer";"la grange tx";"LQ";2;"la grange tx";"https://en.wikipedia.org/wiki/La_Grange,_Texas";2;"tx";"https://en.wikipedia.org/wiki/Texas";2;"la grange";"https://en.wikipedia.org/wiki/La_Grange_(song)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-47-1";"imer";"la grange tx";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-491-5";"exer";"lake hope state park";"LQ";1;"lake hope state park";"https://en.wikipedia.org/wiki/Lake_Hope_State_Park";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-491-5";"imer";"lake hope state park";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-26-0";"exer";"lake murray";"LQ";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(Papua_New_Guinea)";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(South_Carolina)";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(Oklahoma)";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(California)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-26-0";"imer";"lake murray";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-26-1";"exer";"lake murray fishing";"ConQ";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(Papua_New_Guinea)";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(South_Carolina)";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(Oklahoma)";2;"lake murray";"https://en.wikipedia.org/wiki/Lake_Murray_(California)";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-26-1";"imer";"lake murray fishing";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-308-2";"exer";"lake shore ford";"ConQ, LQ";1;"lake shore ford";"https://www.lakeshoreford.net/";2;"lake shore";"https://en.wikipedia.org/wiki/Lake_Shore,_Washington";1;"ford";"https://en.wikipedia.org/wiki/Ford_Motor_Company";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-308-2";"imer";"lake shore ford";"ConQ, LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
