"ID";"QUERY";"CAT";"DIFFICULTY";"MENTION#0";"URL#0";"RELEVANCE#0";"MENTION#1";"URL#1";"RELEVANCE#1";"MENTION#2";"URL#2";"RELEVANCE#2";"MENTION#3";"URL#3";"RELEVANCE#3";"MENTION#4";"URL#4";"RELEVANCE#4";"MENTION#5";"URL#5";"RELEVANCE#5";"MENTION#6";"URL#6";"RELEVANCE#6";"MENTION#7";"URL#7";"RELEVANCE#7";"MENTION#8";"URL#8";"RELEVANCE#8";"MENTION#9";"URL#9";"RELEVANCE#9";"Unnamed: 35";"Unnamed: 36";"Unnamed: 37";"Unnamed: 38";"Unnamed: 39";"Unnamed: 40";"Unnamed: 41";"Unnamed: 42";"Unnamed: 43";"Unnamed: 44";"Unnamed: 45";"Unnamed: 46";"Unnamed: 47";"Unnamed: 48";"Unnamed: 49";"Unnamed: 50";"Unnamed: 51";"Unnamed: 52";"Unnamed: 53";"Unnamed: 54";"Unnamed: 55";"Unnamed: 56";"Unnamed: 57";"Unnamed: 58";"Unnamed: 59";"Unnamed: 60";"Unnamed: 61"
"ysqle-trec-2013-72-4";"infant or child development milestones research";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-72-0";"infants development culture";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-328-0";"infinity dish";"LQ";"1";"infinity dish";"https://www.infinitydish.com/";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-26-4";"information regarding the boston pops conductor";"ConQ";"2";"boston pops";"https://en.wikipedia.org/wiki/Boston_Pops_Orchestra";"2.0";"boston";"https://en.wikipedia.org/wiki/Boston";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-26-5";"information regarding the boston pops manager";"ConQ";"2";"boston pops";"https://en.wikipedia.org/wiki/Boston_Pops_Orchestra";"2.0";"boston";"https://en.wikipedia.org/wiki/Boston";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-17-0";"injuries forearm pain";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-117-0";"innovation";"ConQ, LQ";"1";"innovation";"https://en.wikipedia.org/wiki/Innovation_(magazine)";"2.0";"innovation";"https://en.wikipedia.org/wiki/Innovations_(journal)";"2.0";"innovation";"https://en.wikipedia.org/wiki/Innovation_(album)";"2.0";"innovation";"https://en.wikipedia.org/wiki/Innovation_(television)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-504-2";"inside out movie";"ConQ";"1";"inside out";"https://en.wikipedia.org/wiki/Inside_Out_(1975_film)";"2.0";"inside out";"https://en.wikipedia.org/wiki/Inside_Out_(1986_film)";"2.0";"inside out";"https://en.wikipedia.org/wiki/Inside/Out_(film)";"1.0";"inside out";"https://en.wikipedia.org/wiki/Inside_Out_(2011_film)";"2.0";"inside out";"https://en.wikipedia.org/wiki/Inside_Out_(2015_film)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2012-58-0";"install roof insulation";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"esdbpediav2-INEX_LD-20120532";"intellectual property rights lobby";"ConQ";"2";"intellectual property";"https://en.wikipedia.org/wiki/Intellectual_Property_(film)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-43-1";"international management group";"LQ";"1";"international management group";"https://en.wikipedia.org/wiki/IMG_(company)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-63-1";"internet phone";"ConQ";"1";"internet";"https://en.wikipedia.org/wiki/Internet_Co.,_Ltd.";"1.0";"internet";"https://en.wikipedia.org/wiki/Internet_(web_browser)";"1.0";"phone";"https://en.wikipedia.org/wiki/Phone_(film)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"erd14-TREC-38";"internet phone service";"ConQ";"1";"internet";"https://en.wikipedia.org/wiki/Internet_Co.,_Ltd.";"1.0";"internet";"https://en.wikipedia.org/wiki/Internet_(web_browser)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-35-1";"internet phones voip experiences cheapest";"ConQ";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-35-2";"internet phones voip reviews";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-256-0";"internet speed test";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-490-2";"intersection grand rapids";"ConQ, LQ";"1";"intersection grand rapids";"http://sectionlive.com/";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_Michigan";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_Manitoba";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_British_Columbia";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_Minnesota";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_North_Dakota";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_Ohio";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids,_Wisconsin";"2.0";"grand rapids";"https://en.wikipedia.org/wiki/Grand_Rapids_(band)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-508-5";"into the woods";"LQ";"1";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods_(film)";"2.0";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods_(novel)";"2.0";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods_(Malcolm_Middleton_album)";"2.0";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods_(Hawkwind_album)";"2.0";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods_(EP)";"2.0";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods_(soundtrack)";"2.0";"into the woods";"https://en.wikipedia.org/wiki/Into_the_Woods";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-75-0";"introduction trust fund";"ConQ";"1";"introduction";"https://en.wikipedia.org/wiki/Introduction_(rock_band)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-46-0";"inuyasha";"LQ";"2";"inuyasha";"https://en.wikipedia.org/wiki/Inuyasha";"2.0";"inuyasha";"https://en.wikipedia.org/wiki/Inuyasha_(character)";"2.0";"inuyasha";"https://en.wikipedia.org/wiki/Inuyasha_(video_game)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-46-1";"inuyasha games";"CatQ";"2";"inuyasha";"https://en.wikipedia.org/wiki/Inuyasha";"2.0";"inuyasha";"https://en.wikipedia.org/wiki/Inuyasha_(character)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-37-2";"inventor of gunpowder";"ConQ";"2";"gunpowder";"https://en.wikipedia.org/wiki/Gunpowder_(TV_series)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"esdbpediav2-SemSearch_ES-118";"iowa energy";"ConQ, LQ";"2";"iowa energy";"https://en.wikipedia.org/wiki/Iowa_Wolves";"2.0";"iowa";"https://en.wikipedia.org/wiki/Iowa";"2.0";"iowa";"https://en.wikipedia.org/wiki/Iowa,_Louisiana";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Taiwanese_band)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Fourplay_album)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Jeremy_Steig_album)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Operation_Ivy_album)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Pointer_Sisters_album)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Drake_song)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Keri_Hilson_song)";"1.0";"energy";"https://en.wikipedia.org/wiki/Energy_(Nu%C5%A1a_Derenda_song)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"erd14-TREC-40";"iowa food stamp program";"ConQ";"1";"iowa";"https://en.wikipedia.org/wiki/Iowa";"2.0";"iowa";"https://en.wikipedia.org/wiki/Iowa,_Louisiana";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-319-0";"ipad 2 black friday deals";"ConQ";"1";"ipad 2";"https://en.wikipedia.org/wiki/IPad_2";"2.0";"ipad";"https://en.wikipedia.org/wiki/IPad";"2.0";"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(shopping)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-126-1";"iphone";"LQ";"1";"iphone";"https://en.wikipedia.org/wiki/IPhone";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-425-6";"iphone 5";"ConQ";"1";"iphone 5";"https://en.wikipedia.org/wiki/IPhone_5";"2.0";"iphone";"https://en.wikipedia.org/wiki/IPhone";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-220-2";"iphone 5 rumors";"ConQ";"1";"iphone 5";"https://en.wikipedia.org/wiki/IPhone_5";"2.0";"iphone";"https://en.wikipedia.org/wiki/IPhone";"2.0";"rumors";"https://en.wikipedia.org/wiki/Rumors_(film)";"1.0";"rumors";"https://en.wikipedia.org/wiki/Rumors_(Lindsay_Lohan_song)";"1.0";"rumors";"https://en.wikipedia.org/wiki/Rumors_(Timex_Social_Club_song)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-197-11";"iran fired on drone";"ConQ";"1";"iran";"https://en.wikipedia.org/wiki/Iran";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-42-0";"iraqi defector curveball details";"ConQ";"2";"iraqi";"https://en.wikipedia.org/wiki/Iraq";"2.0";"curveball";"https://en.wikipedia.org/wiki/Curveball_(informant)";"2.0";"details";"https://en.wikipedia.org/wiki/Details_(magazine)";"1.0";"details";"https://en.wikipedia.org/wiki/Details_(film)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-60-4";"ireland irish leader crisis action";"ConQ";"3";"ireland";"https://en.wikipedia.org/wiki/Ireland";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-60-3";"ireland spanish leader crisis action";"ConQ";"2";"ireland";"https://en.wikipedia.org/wiki/Ireland";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2010-10-0";"iron in food";"ConQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-432-0";"iron sky dvd";"ConQ";"1";"iron sky";"https://en.wikipedia.org/wiki/Iron_Sky";"2.0";"iron sky";"https://en.wikipedia.org/wiki/Iron_Sky_(song)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-491-3";"ironman coeur d alene";"LQ";"1";"ironman coeur d alene";"http://eu.ironman.com/triathlon/events/americas/ironman/inactive/coeur-dalene.aspx#/axzz5DDNO5mg8";"2.0";"ironman";"https://en.wikipedia.org/wiki/Ironman_Triathlon";"2.0";"coeur d alene";"https://en.wikipedia.org/wiki/Coeur_d%27Alene,_Idaho";"2.0";"ironman";"https://en.wikipedia.org/wiki/Ironman_(novel)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-129-1";"irvine california";"LQ";"1";"irvine california";"https://en.wikipedia.org/wiki/Irvine,_California";"2.0";"california";"https://en.wikipedia.org/wiki/California";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-48-0";"irving berlin birthplace";"ConQ";"2";"irving berlin";"https://en.wikipedia.org/wiki/Irving_Berlin";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-501-0";"is lean cuisine healthy";"QQ";"1";"lean cuisine";"https://en.wikipedia.org/wiki/Lean_Cuisine";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-75-6";"is marijuana worse for your health than alcohol?";"QQ";"1";"marijuana";"https://en.wikipedia.org/wiki/Marijuana_(EP)";"1.0";"alcohol";"https://en.wikipedia.org/wiki/Alcohol_(Barenaked_Ladies_song)";"1.0";"alcohol";"https://en.wikipedia.org/wiki/Alcohol_(Brad_Paisley_song)";"1.0";"alcohol";"https://en.wikipedia.org/wiki/Alcohol_(CSS_song)";"1.0";"alcohol";"https://en.wikipedia.org/wiki/Alcohol_(journal)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-340-1";"is tithing required";"QQ";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-22-4";"isabelle dinoire";"LQ";"1";"isabelle dinoire";"https://en.wikipedia.org/wiki/Isabelle_Dinoire";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-46-1";"isabelle dinoire criticisms";"ConQ";"1";"isabelle dinoire";"https://en.wikipedia.org/wiki/Isabelle_Dinoire";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-46-2";"isabelle dinoire ethics";"ConQ";"1";"isabelle dinoire";"https://en.wikipedia.org/wiki/Isabelle_Dinoire";"2.0";"ethics";"https://en.wikipedia.org/wiki/Ethics_(journal)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2013-22-7";"isabelle face transplants";"ConQ";"2";"isabelle";"https://en.wikipedia.org/wiki/Isabelle_Dinoire";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-19-0";"iwo jima facts";"ConQ";"1";"iwo jima";"https://en.wikipedia.org/wiki/Iwo_Jima";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-19-1";"iwo jima island facts";"ConQ";"1";"iwo jima";"https://en.wikipedia.org/wiki/Iwo_Jima";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-19-2";"iwo jima travel";"ConQ";"1";"iwo jima";"https://en.wikipedia.org/wiki/Iwo_Jima";"2.0";"travel";"https://en.wikipedia.org/wiki/Travel_(EP)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-68-4";"jack nicholson";"LQ";"1";"jack nicholson";"https://en.wikipedia.org/wiki/Jack_Nicholson";"2.0";"jack nicholson";"https://en.wikipedia.org/wiki/Jack_Nicholson_(footballer)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-68-0";"jack nicholson imdb";"ConQ";"1";"jack nicholson";"https://en.wikipedia.org/wiki/Jack_Nicholson";"2.0";"imdb";"https://en.wikipedia.org/wiki/IMDb";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-140-8";"jack pardee cancer";"ConQ";"1";"jack pardee";"https://en.wikipedia.org/wiki/Jack_Pardee";"2.0";"cancer";"https://en.wikipedia.org/wiki/Cancer_(journal)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"esdbpediav2-SemSearch_ES-38";"jack the ripper";"LQ";"1";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(1959_film)";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(1976_film)";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(song)";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(1973_TV_series)";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(1988_TV_series)";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(1987_video_game)";"2.0";"jack the ripper";"https://en.wikipedia.org/wiki/Jack_the_Ripper_(2003_video_game)";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-502-15";"jack wilshere";"LQ";"1";"jack wilshere";"https://en.wikipedia.org/wiki/Jack_Wilshere";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-508-6";"jackson hurst";"LQ";"1";"jackson hurst";"https://en.wikipedia.org/wiki/Jackson_Hurst";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-246-2";"jaco costa rica";"LQ";"1";"jaco costa rica";"https://en.wikipedia.org/wiki/Jac%C3%B3,_Costa_Rica";"2.0";"costa rica";"https://en.wikipedia.org/wiki/Costa_Rica";"2.0";"jaco";"https://en.wikipedia.org/wiki/Jaco_(film)";"1.0";"jaco";"https://en.wikipedia.org/wiki/Jaco_(album)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"esdbpediav2-SemSearch_ES-39";"james caldwell high school";"LQ";"1";"james caldwell high school";"https://en.wikipedia.org/wiki/James_Caldwell_High_School";"2.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Caldwell_(Ohio_politician)";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Caldwell_(Missouri_speaker)";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Caldwell_(British_politician)";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Eber_Caldwell";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Caldwell_(clergyman)";"2.0";"james caldwell";"https://en.wikipedia.org/wiki/James_R._Caldwell";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Emmot_Caldwell";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Erwin_Caldwell";"1.0";"james caldwell";"https://en.wikipedia.org/wiki/James_Caldwell_(mathematician)";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"esdbpediav2-SemSearch_ES-40";"james clayton md";"LQ";"2";"james clayton";"https://en.wikipedia.org/wiki/James_Clayton_(engineer)";"1.0";"james clayton";"https://en.wikipedia.org/wiki/James_Clayton_(priest)";"1.0";"james clayton md";"http://www.jamesclaytonmd.com/";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-yahoo-340-0";"jamie grace";"LQ";"1";"jamie grace";"https://en.wikipedia.org/wiki/Jamie_Grace";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-51-0";"jasper fforde chronology";"ConQ";"1";"jasper fforde";"https://en.wikipedia.org/wiki/Jasper_Fforde";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ysqle-trec-2011-51-1";"jasper fforde questions answers contents";"ConQ";"1";"jasper fforde";"https://en.wikipedia.org/wiki/Jasper_Fforde";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
